text,sentiment,original_text
mahasiswa bodoh ya tau undang undang ubah oknum undang undang hoaks percaya,0,kenapa mahasiswa ini pada oon ya... ngga tau UU yg dirubah oknum jadi uu hoax mereka percayai.. 😄😄
dasyat orang indonesia demo zona perang,0,Dasyatnya kalau org indon demo mcm zon perang
perhati rakyat indonesia tipu bohong kerja derita rakus usaha dewan rakyat bongkar tindas bongkar fondasi bisnis makan dukung kirim palu orang orang hancur usaha dewan perbudakandan jugatidak peduli nasib buruh puas instan,1,"Perhatiaan rakyat Indonesia kalian selama ini, ditipu dan dibohongi, tidak boleh ada lagi pekerja lain yang menderita karena kerakusan perusahaan dan dewan rakyat, kami akan membongkar penindasan ini sedikit demi sedikit, kami akan membongkar pondasi bisnis besar, meskipun memakan waktu yang sangat lama, dengan dukungan kalian kami akan mengirimkan palu keinginan orang-orang, lalu menghancurkan perusahaan dan dewan yang melakukan perbudakan.<br>Dan juga<br>tidak ada yang peduli pada nasib buruh selama mereka mendapat kepuasan secara instan."
rusak fasilitas bangun uang rakyat anggar,1,"Jngn merusak fasilitas itu di bangun dr uang rakyat ,kluar anggaran lg ."
hidup mahasiswa,1,"Hidup mahasiswa,"
demonstran rusak fasilitas wajib hukum,1,Pendemo yg merusak fasilitas umum wajib kita hukum
demo tegak adil,1,Klo gak mau ada demo tegakkan keadilan coy
media imbangorang media perintah,1,Media sudah takberimbang...wong yg punya medianya banyak di pemerintahan...
ya allah gara gara putus dewan wakil rakyat negeri menang,0,Ya Allah gara2 keputusan DPR negeri ku menangis.......
pikir selesai,1,Berpikir la yg panjang gk semua masalah itu harus diselesaikan dgn cara begitu
ya allah orang indonesia omong,1,Ya Allah sesama orang Indonesia pun begitu kan bisa diomongin baik2
resiko rakyat baperan,0,Resiko punya ralyat baperan..
indonesia pecah bela,0,Tak lama lagi Indonesia pecah bela
budaya percaya baca rancang undang undang modal telinga doang amuk karuan,0,Biasakan budaya percaya kalau sudah baca RUUnya bukan modal telinga doang trus ngamuk&quot; ngak karuan.
ayo turun dewan wakil rakyat,0,Ayo lanjutkan turunkan dpr
perintah diam cabut undang undang rancang undang undang cipta kerja nya kaya masyarakat nekat,1,"Pemerintah knapa diam saja? Knapa blum di cabut juga undang undang ruu cipta kerja nya, kalo kaya gini terus pasti masyarakat makin nekat,"
polisi awal temu dewan panggil dewan wakil rakyat terima demo d p r,1,Seharusnya polisi mengawal agar mereka bisa bertemu pak dewan...dan memanggil bapak&quot; dpr untuk menerima mereka yg demo...toh pak  de. pe. er. Yg buat ini semua..
for indonesia,0,😭😭😭😭 for Indonesia.
keren ya rakyat mahasiswa ajar luka mediatapi polisi kena pagar doang disorothmm negeri,0,"keren ya <br>rakyat, mahasiswa, pelajar, yang terluka kok engga keliatan media?<br>tapi polisi kena pager doang disorot..<br>hmm... negeriku"
rakyat buruh percaya perintah megawati fuan jokowi gara gara rancang undang undang omnibus law,0,"Skrang Rakyat dan Buruh sudah tidak Percaya lagi sama Pemerintahan Megawati, Fuan dan Jokowi gara2 RUU Omnibuslaw"
harap dewan wakil rakyat bubar makan harta benda haram,0,Ha kuharap DPR bubar sudah makan harta haram 🖕
jaga indonesia,0,Jagalah Indonesia Ku
lanjut nya yah kawan kawan habis demo undang undang cipta kerja tunggu hasil sidang mahkamah konstitusi putus tebak,0,Kelanjutan nya apa yah kawan2 setelah habis demo UU ciptakerja????kemungkinan kita akan menunggu hasil sidang MK yang keputusannya sudah bisa ditebak.awok awok awok
ya emang tuju biar rusak makhluk makhluk didik biasa rusak mental rusak inti quot suka negara bangkit maju jaya ngapain musnah semprot pakai cair penuh covid sebentar emis perintah rumah sakit goblok turun turun,1,"Ya memang tujuannya biar rusak kok... Kan emang makhluk2 kayak gini yg terdidik untuk terbiasa merusak, agar bermental merusak. <br><br>Intinya &quot; mereka tidak suka jika negara kita bangkit. Maju. Dan jaya. <br><br>Trus ngapain gak dimusnahkan aja. <br><br>Semprot aja pake CAIRAN FULL  covid.. toh ntar ngemisnya juga ke pemerintah lewat RS  😂😂. <br><br>Gobloknya turun temurun 😂"
nih aktivis pro rakyat pro kuasa,0,Mana nih aktifis&#39;98..  Pro rakyat kecil apa pro penguasa?
nih aktivis demo bela buruh teriak,0,Mana nih aktifis&#39;98. ..  Knp tidak ikut demo bela buruh spt yg dulu sering kalian teriak kan???
nih aktivis gabung demo takut hilang jabat,0,Mana nih aktifis&#39;98 kok gak gabung demo?  Takut kehilangan jabatan?
tutup mata tutup telinga pura pura tau pemerintahyang undang undang berestinggal tidur nyenyak,0,Tutup mata tutup telinga pura-pura gak tau.... Itulah pemerintah<br>Yang penting UU udah jadi beres<br>Tinggal tidur nyenyak
buruk citra negara islam mata orang islam sedih lihat,0,Makin buruk lah imej negara islam di mata orang bukan islam :( ... sedih bro liatnya
malu kecewa rakyat indonesia pimpin moral,0,Malu dan kecewa jd rakyat Indonesia. Pemimpin tidak punya moral
potong kepala polisi,0,Potong aja kepala polisi
maju kawan takut,0,Maju kawan jngn pernah takut....?
polisi luka liput mahasiswa parah,0,"Kalo polisi yg terluka diliput,mahasiswa banyak noh yg lebih parah"
andai undang undang bikin dpr bunyi maling negara hukum gantung,0,"Andai kata undang undang yg di bikin DPR,berbunyi maling negara di hukum gantung,mungkin bukan bgini jadinya."
dpr an impostorquot,0,&quot;DPR was An IMPOSTOR&quot;
keburu demonstran coba jahat polisi,0,Yg ditunjukin keburukan pendemo coba yg di tunjukan kejahatan polisi
ayo juang buruh pegawai negeri sipil anak emas bantu fpi,1,Ayo perjuangkan buruh!! Jgn cuma pns yg dijadikan anak emas! Bantu kami FPI
mahasiswa demo brutal kerja yabelum tau betapa susah nya cari kerja kali ya musim pandemi putus hubung karyawan bersyukurlahyakin tuh mogok kerjadimana ya buruh budakkacung kacung usaha bikin usaha sendiribiar bossdan untung mu,1,"itu mahasiswa2 pada ikut demo dg brutal, emang udah pada kerja apa belum ya???<br>belum tau betapa susah nya cari kerja kali ya di musim pandemi gini 😂 😂 <br>Yg ga di PHK, bersyukurlah...<br>yakin tuh mogok kerja??<br>dimana2 ya buruh itu budak/kacung.... klo ga mau jd kacung, jadi lah pengusaha...bikin usaha sendiri<br>.biar jadi boss.<br>dan menguntungkan utk mu..."
demo dengerin presiden isi rancang undang undang tolaklain kali pintar mudah bohong orang suka adu domba,1,Masih lagi demo... Tu dengerin presiden apa yg sebenarnya isi ruu yg di tolak..<br>Lain kali harus pintarr jgn mudah di bohongi orang yg suka adu domba
orang mahasiswa luka ban tok,0,Tapi orang yang disana juga ada mahasiswa terluka tidak di ban tu tok
polisi luka gegertu mahasiswabanyak tangkeppikir,0,Polisi 1 yang terluka aja geger.<br>Tu lo mahasiaswa.akeh sek di tangkep.<br>Pikir to
pilih kasih ya wartawankenapa mahasiswa demonstran luka sorot polisi sorot,0,Pilih kasih ya wartawan..knpa mahasiswa ato pendemo yg terluka gak disorot...masa polisi aj yg disorot
semangat diam perintah zalim,1,semangat terus jangan diam aja kalo.melihat pemerintah yang zolim
atur perintah nya mahasiswa nya,1,Yang tidak bisa diatur itu pemerintah nya. Bukan mahasiswa nya..<br><br>- Ang Jo -
takut masyarakat nekat berani mati negeri inimaafkan pertiwikarna gagal jaga negerikekayaan grogotitapi aku,1,"Yang saya takutkan kalo masyarakat udah nekat dan berani mati, gimana jadinya negri ini.<br><br>Maafkan kami ibu pertiwi<br>Karna gagal menjaga negeri<br>Kekayaan sudah di grogoti<br>Tapi tak ada yang mengakui"
timpa pagar bawa ambul mahasiswa hajar polisi jah,0,KETIMPA PAGAR AJAH AMPE DI BAWA AMBULAN. MAHASISWA YANG DI HAJAR POLISI BIASA JAH.
buruh terbuangoleh romakurniawankdisaat hiruk pikuk meradangakibat undang undang rancang curangapakah hati nurani menentangatau hati binatangtidak gedung bersembunyitidak tembak gas air matakami menang undang undang cilakakatanya negara negara pancasilatpi berbicarakami anggap adamana negara hukum demo suara senjata dentum laku salahhingga mata darah kaki luka parahapalah makna unjuk bentuk demokrasisedangkan sembunyi polisiapalah makna hak konstitusisedangkan sikap diam terjadipadahal undang undang cilaka jadisudah hilang harga mang jabatanyang umbar janji perhati kalangankini buruh terbuangapa milik uanglihat penuh video narasi puisi nya salur rokuken terima kasih,1,"BURUH YANG TERBUANG<br>oleh :@Romakurniawank<br>Disaat hiruk pikuk meradang<br>Akibat dr undang undang yang kau rancang <br>dengan cara curang<br>Apakah hati nurani kau tidak menentang?<br>Atau kau punya hati seperti binatang??<br><br>Tidak ad gunanya kami disini., Sedangkan kau di dalam gedung dan bersembunyi<br>Tidak ad gunanya kami di tembak gas air mata<br>Kami sudah menangis melihat UU cilaka<br><br>Katanya negara kita negara Pancasila<br>Tpi mengapa ketika berbicara<br>Kami di anggap tidak ada<br>Mana yang katanya kita negara hukum <br>Kami berdemo malah suara senjata yang berdentum<br><br>. Apakah yang kamilakukan adalah salah??<br>Hingga membuat mata kami berdarah dan kaki kami terluka parah<br><br>Apalah makna unjuk rasa adalah bentuk demokrasi<br>Sedangkan kau bersembunyi di balik polisi<br>Apalah makna punya hak konstitusi<br>Sedangkan kau Bersikap diam soalah tidak ad yang terjadi.<br><br>Padahal UU cilaka kau buat hingga jadi.<br><br>Sudah hilangkah harga diri sebagai pemangku jabatan<br>Yang dulu mengumbar janji untuk memperhatikan segala kalangan.<br>Kini mengapa malah buruh yang terbuang??<br>Apa karna kami tak memiliki uang??<br><br>lihat full video narasi puisi nya ada di Chanelku <br>@ROKUKEN terimakasih 🙏"
provokator,0,Itu bukan profokator bung
moga mahasiswa lindung allah amin,1,Semoga mahadiswa selalu dlm lindungan allah amieeen
mohon batal draf kandung undang undang omnibus law pintu tol akses investor asing nakal cokok negeri parahn buruh sapi perah mohon maaf,1,Mohon untuk di batalkan seluruh draft yang terkandung di dalam undang undang omnibuslaw saat ini.  Karena ini akan jd pintu tol atau akses investor asing Nakal bercokok di negeri kita.  Dan parahnya kita sebagai buruh dijadikan sapi perah...  (mohon maaf) .
santet aja santet biar mampus bunuh halus aja demo bunuh sangkut santet aja kawan santet,0,"SANTET AJA SANTEEETTTTT,BIAR MAMPUS ,BUNUH DG CARA HALUS AJA ,PERCUMA KITA DEMO JUGA GA BISA MEMBUNUH YG BERSANGKUTAN, SANTET AJA DIA KAWAN&quot; ,SANTEEEETTTTT"
ricuh anarkisme aspirasi terima wakil rakyat makan uang rakyat duduk manis kursi fasilitas bangun rusak mahasiswa banding uang rakyat makan korupsi tolong erti wakil rakyat hormat budak negara negara demokrasi bebas muka dapat putus orientasi tuju rakyat emis suara kalianhidup mahasiswa,1,"Kami tidak akan ricuh dan anarkis jika aspirasi kami diterima oleh kalian perwakilan rakyat!!! Jangan hanya memakan uang rakyat,dan duduk manis dikursi kalian!!! Fasilitas dan pembangunan yg dirusak oleh mahasiswa tidak sebanding dengan uang rakyat yg kalian makan dan korupsi!!!tolong pengertiannya bapak dan ibu perwakilan rakyat yg Terhormat!!!! Kami bukan budak!negara ini negara demokrasi,bebas mengemukakan pendapat! Jangan buat keputusan jika tidak ada orientasi dan persetujuan dari rakyat!! Jangan hanya mengemis suara aja kalian!!!<br>Hidup mahasiswa💪✊🏻✊🏻"
mantap lanjut demo nya baku hantam anggota rakyat satu singkir halang bantai anggota dewan wakil rakyat,1,"MANTAP LANUTKAN TERUS DEMO NYA,JIKA HARUS BAKU HANTAM DG ANGGOTA APA BOLEH BUAT,KITA RAKYAT BERSATU ,JUMLAH KITA JAUH LEBIH BNAYAK DRI MEREKA , SINGKIRKAN SIAPPUN YANG MENGHALANGI , BANTAI ANGGOTA DPR"
kaum buruh mahasiswa dukung tolak omnibus law maju pantang mundur,1,Untuk kaum buruh dan mahasiswa aku dukung kalian tolak omnibus law maju tetus pantang mundur
baik positif bikin putus kontroversi,0,Fix makin banyak yg bakal positif.... lagi banyak masalah gini kok malah bikin keputusan yang kontroversi...
sesal sekolah ajar didik warga negara ajar fungsi fungsi dpryang isi susah rakyatmana suara nya like,0,Gua nyesel sekolah belajar PKN <br>Belajar tentang fungsi fungsi DPR<br>Yang isinya sekarang cuma bisa nyusahin rakyat<br>MANA SUARANYA... <br>LIKE
pasal naga indonesia hutang tuh omnibus law untung investor orang orang uang nya tuh bayar utang teori maaf salah negara utang rakyat suruh bayar,0,Kalian inget gak pasal 9 naga? Nah kan indonesia ada hutang tuh sedangkan omnibus law ini kan menguntungkan para investor dan org org atas:v mungkin uang nya tuh bakal buat bayar utang. Itu sii teori saya maap klo salah🙏 Negara yg utang malah rakyat yg suruh bayar
soekarno sukabegini bangsa iniini canda,0,Soekarno be like:gini amat bangsaku ini:(<br><br><br><br><br><br><br><br><br><br><br><br>Ini candaan saja :)
hasil buruk gaya komunikasi perintah dprdi pandemi rakyat kurang uang bahas inimana presiden menaker berani muncul,0,ini adalah hasil buruknya gaya komunikasi pemerintah dan DPR.<br>Di masa pandemi dan rakyat lagi kekurangan uang malah bahas seperti ini.<br>mana presiden dan menakernya gak berani nongol.
gerbang hancur buka rusak samping buang tenaga,0,"gerbang udah dihancurin dan kebuka, masih aja ngerusak sampingnya, buang2 tenaga"
kerja demo bela buruh buka lowong kerja bangkrut,0,"Kerja kagak, demo pula bela buruh. Yang mau buka lowongan kerja ada gak? Yang bangkrut banyak.bro"
demo unjuk rusuh,1,Demo boleh unjuk rasa tapi jangan sampai ada kerusuhan gni lah
prayforindo,0,PRAYFORINDO
ekonomi semangkin cekik nya,1,keadaan ekonomi semangkin mencekik klu bgni cara nya 😥😥😥😥
atas tau kondisi orang orang kecilmengamok,1,Atasan tak tau kondisi orang2 kecil<br>Mengamok jadinya🤣🤣🤣🤣🤣
habis undang undang,1,Habis semua karna undang2 baru kalian
duduk kursi mewah,0,Itulah keinginan klian yang duduk di atas kursi mewah...
susah orang stres bijak pro rakyat orang sulut emosi daerah rakyat tahan kaya harimau lapar,0,"Sekarang ini lagi susah orang rata2 hampir stres, sedikit saja ada kebijakan yg kurang pro rakyat semua orang akan tersulut emosinya, di semua daerah rakyat sudah tidak tertahan kaya harimau lapar."
bubar dewan wakil rakyat bumi nusantara butuh wakil khianat,0,BUBARKAN DPR dari BUMI NUSANTARA... Kita gak Butuh WAKIL PENGHIANAT
astagfirullahya allah laknat dewan wakil rakyat khianat,1,astagfirullah...<br>ya Allah... Laknat SEMUA DPR yg berkhianat
demo rusuh rusak oh tolak omnibus law virus corona kasihan negeri,0,"Demo? Rusuh sana sini, rusak sana sini, oh gini cara menolak omnibus law, kayak gak ada cara lain aja, belom lagi virus Corona, kasian ngeliat negeri ini"
lucu demo negara nya hancur jajah jaman karno tangis lucu banget mudah adu domba,0,lucu demo trus nanti negara nya sudah hancur sendiri trus di jajah kayak jaman pak karno dulu nangis lucu banget mudah di adu domba
sedih ya allah indonesia damai enak zaman soeharto,0,Sedihnya ya Allah....indonesia gk sedamai dulu. Enak jamannya pak soeharto😢
terima kasih juang buruh,1,Terima kasih kpd pejuang 2buruh
demo rusuh fasilitas publik bayar pakai duit rakyat bakar gilir investor kabur malaysia vietnam mewek anak keluarga suruh makan batu salah buruh asah tuh otak cari terampil biar buka usaha negeri layan negeri layan salah orang bakar bakar mentalitas gurun,1,"Halah demo rusuh, fasilitas publik yang dibayar pake duit rakyat dibakarin. Giliran investor pada kabur ke Malaysia, Vietnam, paling juga lu pada mewek-mewek. Anaklu yang sebondoroyot suruh makan batu aja sekalian. Salah sendiri lu mau jadi buruh. Asah tuh otak, cari keterampilan, biar buka usaha sendiri. Di dalam negeri lu ngejongos. Ke luar negeri, negjongos juga. Yang disalahin selalu orang lain. Bakar sana, bakar sini. Mentalitas gurun."
kenal dukun santet sakti gue sewa nih,0,Bro ada kenalan dukun santet yg sakti nggk ? <br>Gue mau nyewa nih
mampus polisi,0,Mampus polisi
kali bawa ketapel enak,0,"Lain kali bawa ketapel aja,,,enak tu"
moga demo cepat amiiin,0,semoga demo ini cepat berahir amiiin
heran polisi aja lawan massa rakyat seragam hak lindung duduk santai antem gitu lindung rakyat organisasi rezim duduk manis bodoh rakyat negara acak,0,"HERAN POLISI MAU AJA MELAWAN MASSA,,, LO RAKYAT JUGA KRN SERAGAM TRUS MERASA HAK LINDUNGI MREKA YG DUDUK SANTUY KITA BERANTEM GT,,, YG LO LINDUNGI RAKYAT BUKAN ORG REZIM DUDUK MANIS BODO AMAT DGN RAKYAT AMA NEGARANYA DI ACAK2...!!!!"
tolak undang undang,1,Kami akan menolak UU gk jelas
keras peras,0,KERAS ATAU DI PERAS
heran demo silah coba pikir luka perhati media kenal iya doa rakyat rakyat nya kena doa doa tolong emang media bantu adil sih enak gara gara rakyat pilih bantu sadar tuh dewan wakil rakyat fungsi dewan wakil rakyat ajar ppknkita ajar buang sampah kesal lihat nya semangat nya bawa obor lempar gedung dpr biar tau tolak otak nya begok,1,Kok aku heran sama kalian yg diluar sana? Boleh demo silahkan tapi coba pikirkan kalian kan pasti terluka ada gk diperhatikan oleh media? Enggak kan? Klu yg terkenal? Pasti iya apalagi didoakan ama rakyat. Tapi sekali rakyat nya kena ada didoakan ndk? Setidaknya klu bkn didoakan pasti ditolongin kan? Emg ada media ada bantu? Enggak kan. Kok nggak adil sih. Kalian jgn enak2kan di atas sana kalian bisa diatas gara2 rakyat yg milih dan bantu kan? Sadarlah kalian tuh para DPR klu kyk gini apa fungsi dpr di pelajaran PPKN?<br>Kita juga ada belajar buang sampah pada tempatnya tapi kok sebagian dari kalian ndk kyk gitu? Iihhh jadi kesel aku liat ny  tapi semangat semua nya yg diluar sana klu perlu bawa obor jak lalu l lemparkan ke gedung dpr. Biar tau rasa klu udh ditolak harusnya jgn dilanjutkan. Ini otaknya kyk nya begok
bikin ulah imbas aparat kewalahan lawan rakyat,0,yg bikin ulah siapa. imbasnya aparat yg kewalahan melawan rakyat .
ramai ramai mundur mahasiswa keroyok samapta bhayangkara fixs lemah samapta bhayangkara anying,0,Di datangin ramai ramai mundur <br>Dapat satu mahasiswa di keroyok 6 Sabhara <br>Fixs lemah Sabhara anying
bikin ricuh dewan wakil rakyat,0,yang bikin ricuh ini semua DPR
harap aksi jabat buka mata buka telinga buka hati ganti ketua dewan wakil rakyat,1,"Aku berharap aksi akan lebih besar. Agar para pejabat buka mata, buka telinga, bukaa hati. <br>Bila perlu ganti ketua DPR"
bagus hancur biar lengser habis sabar hancur adil amin,0,Bagus hancurkan  biar lengser habis sabar ini hancur bersama jauh lbih adil amin
undang undang dasar aja berani lapor meja hijau undang undang dasar lihat sawit aja masuk meja hijau uang bayar acara gugat gugat koran cari kursi,0,UUD LAMA AJA GAK ADA YG BRANI LAPOR SAMPE MEJA HIJAU...UUD LAMA LIAT DI SAWIT TOH SAMA AJA...MSU KE MEJA HIJAU ADA UANG GSK BUAT BAYAR PENGECARA GUGAT...BORO BORO GUGAT...KORAN PENCARI KURSI SJA KALIAN ITU
pilih tatap muka rakyat masuk janji sejahtera rakyattetapi pilih lupa janji bilangmembuat atur rakyat menyetujuiselalu umbar janji realisasi,1,"KETIKA INGIN DIPILIH MEREKA TATAP MUKA BERSAMA RAKYAT ATW DENGAN BLUSUKAN DENGAN MEMBERIKAN JANJI-JANJI MENYEJAHTERAKAN RAKYAT<br>TETAPI SETELAH MEREKA DIPILIH, MEREKA LUPA AKAN JANJI-JANJI YANG SUDAH MEREKA BILANG..<br>MEMBUAT ATURAN TANPA RAKYAT MENGETAHUI ATAU MENYETUJUI.<br>SELALU UMBAR JANJI TANPA ADA REALISASI"
kacau perintah indonesia artis lulus kuliah menang duit anggota dewan wakil rakyat duit bicara org duit menang rakyat longo ayo buruh juang semangat buruh,1,Kacau pemerintah indo skrg.... lah artis yg ga lulusan kuliah menang duit sdh bs jd anggota DPR skrg duit yg bicara.... <br>Org yg punya byk duit yg menang...rakyat kecil cuma melongo aj...  ayo buruh teruskan perjuangan kallian... semangat buruh.
hidup orde gampang zaman suharto makan murah kerja gampang,0,Hidup Orde baru.kepenak zaman Suharto toh.makanan.murah.kerja gampang
televisi berita polisi coba buka tiktok biar tau betapa kejam polisi,0,Woiii tv ngentod  lu berita di pihak polisi coba lu buka tiktok biar lu tau betapa kejamnya polisi
bijak era presiden koar koar bela orang kejam posisi buruh lemah lemah,1,"ingattt kebijakan outsourcing dikeluarkan era presiden siapaa??? dialah yang koar koar pembela wong cilikkkk.... skrg lebih kejam lagi, bargaining position buruh semakin lemah....sangat lemah!!!"
koar koar koar pancasilais sila hilang petinggi perhati rakyatnyahanya untung usaha petinggi penting perut liberal kapitalisss,0,siapa yang sering berkoar koar pancasilais??? sila kedua dan kelima hilang sudahhh....para petinggi tidak memperhatikan rakyatnyaa...hanya menguntungkan pengusahaaa....KALIAN PETINGGI HANYA MEMENTINGKAN PERUT!!!LIBERALLL KAPITALISSS!!!!
kali kasi han mama kali mela hir,0,hey  kali  yan  tidak  kasi  han  apa  mama  kali  yan    mela hir kan kalian
berita nya pas rusuh video aparat serang dluan,0,Beritain nya jangan pas rusuh aja.. Bnyk video.. Aparat yang mulai nyerang dluan
halang rakyat,1,Jangan halangi rakyat
lawan polisi minggir,0,Lawan trus polisi minggir
saudara doa serta,1,Trus sodaraku <br>  Doa kami menyertai kalian
provokator bikin berita mutu,0,provokator kok masa bikin berita g mutu
polisi sorot masyarakat mati polisi,0,"Kenapa polisiterus yg disorot,g masarakat yg banyak mati sama polisi."
undang undang cipta kerja laku anggota dpr turun gaji dewan wakil rakyat upah minimum regional cabut fasilitas tunjang sanggup sanggup cabut fasilitas mohon tuhan cabut nyawa,1,"UU cipta kerja harus diberlakukan juga untuk anggta DPR.1 TURUNKAN GAJI DPR JADI UMR.2.CABUT SEGALA FASILITAS DAN TUNJANGANYA.KALAU KALIAN GK SANGGUP,3.KALAU GK SANGGUP DICABUT FASILITASNYA SAYA MOHON PADA TUHAN BUAT CABUT NYAWA MEREKA SAJA.😡"
demo dewan wakil rakyat maju polisi berani tangan kosong,0,Kenapa yg di demo DPR yang maju polisi kalau. Berani tangan kosong
teman teman pasal pasal pasal kait halaman an rumit cari kemarin demo tau pasal nya dengar simpul doang media status teman teman tau salahnyacomment ya teman teman sebentar demo pasal simpang,0,"Temen-temen sebutin pasalnya dong, pasal berapa dan pasal mana aja yang berkaitan. Halamanya 1000an, rumit nyarinya. Kemaren blm ikut demo soalnya belum tau pasal nya, baru dengar kesimpulan2 doang dari media dan status temen2 gua, jadi blm tau benar salahnya.<br>Comment ya temen temen, ntar gua ikut demo selanjutnya kalau emang pasalnya menyimpang."
tangan kosong berani,0,Tangan kosong klw berani
ya allah tolong juang anak bangsamohon kuat ya allah,1,Ya Allah Tolong lah  berjuangan anak&quot; bangsa<br>Mohon kekuatan Mu Ya Allah ..
semangat demonstran jaga suasana hati jaga hati jaga,0,"tetap semamgat pendemo ,jaga mood,jaga hati,jaga diri , 🥰🥰🥰🥰"
omnibus hukum sampah,0,OMNIBUS LAW SAMPAH
buldoser polisi nya biar halang masuk gedung dewan wakil rakyat,0,Buldoser ajh tu polisi nya biar ngk ngalangi masuk ke gedung dpr
sih demo trrus,0,Itu knp sih kok demo trrus
warga,1,Lanjutkan warga
polisi luka mahasiswa luka demo dengar aspirasi kami,1,Bukan polisi aja pak yg terlukaa mahasiswa banyak yg terlukaa kalo gamau demo lebih pamjang dengarkan aspirasi kamii
rakyat musuh polisi,1,Skg rakyat musuh dgn polisi
punkalau selesai bagus nya sifat negara negara ketawa gara gara sifat bagus bagus,1,"Ada aja pun🤦‍♂️<br>Kalau masa bisa diselesai dengan baik bagus dengan baik jangan kegitu cara nya, sifat kalian kegitu mala membuat negara negara ketawa gara gara sifat kalian, jadi jangan kegitu bagus ko bisa dengan baik baik bagus dengan baik baik"
nonton konten orang indonesia nya indonesia aman kaya gratis dunia ekonomikonten nya menang banding negara lainko demo sihh,0,Nonton konten org asal indo...kata nya indonesia aman kaya gratis dan mendunia ekonominya.konten nya sering menang banding negara lain.<br>Ko demo sihh..😄😄😄
selamat juang buruh mahasiswa,1,Selamat berjuang buruh m mahasiswa 😘😘😘💪
tangkap orang teman teman polisi ikut keroyok sikap jantan,1,Kalau menangkap orang teman teman polisi yg lain gak usah ikut ikutan ngeroyok. Bersikaplah yg gentle.
demo,0,Demo terus
sungguh kasihan pagar ban mobil bakar salah anggota dewan wakil rakyat bakar,0,Sunguh kasihan pagar dan ban mobil yg dibakar dia tidak salah apa² kenapa tidak angota DPR yg di bakar
calon wakil rakyat butuh rakyat eh pilih rakyat abai,1,DULU WAKTU MENCALONKAN JD WAKIL RAKYAT MEREKA MEMBUTUHKAN RAKYAT EH SEKARANG UDH DIPILIH MALAH RAKYAT YG DIABAIKAN
demo rakyat mati ribu undang undang dasar jalan lawan rezim fakta,0,"Demo rakyat mati seribupun UUD tetap akan berjalan.. percuma melawan rezim sekarang ini, toh akhirnya fakta di balik .."
demo terlukayg bubar demo terlukayg demo santai nonton televisi youtube,0,Yg demo terluka<br>Yg bubarin demo terluka<br>Yg di demo lagi nyantuy nontonin di tv/yt
dewan wakil rakyat dewan khianat rakyat,0,DPR Dewan Penghianat Rakyat
sih demo demo manusia damai deh biar adil sedih nya orang tinggal sedih lihat manusia antem nya akur cipta tanah,1,Kenapa sih segala ada demo demoan kita sesama manusia damai aja deh biar adil🙃 sedih aku ngeliat nya apa lagi ngeliat orang yang meninggal😭 aku sedih liat ini masa sesama manusia berantem seharus nya akurrrrr karena kita sama sama di ciptakan dari tanah:)
sebentar mati bilang pahlawan susah keluarga,0,Tar klo ada yg mati dibilang pahlawan padahal malah nyusahin keluarga...
provokator wajib aman,0,Provokontol itu yg wajib diamankan pak.
tembak mati demonstran biang rusuh,0,tembak mati saja semua pendemo biang rusuh
aman provokatorbukannya provokator anggota dewan wakil rakyat republik indonesia,1,Mengamankan provokator.<br>Bukannya provokatornya anggota dpr ri.
berita berita mahasiswa nya brutal polisi aman nya brutalkalau lawan anarkisme,1,"Di berita Hanya beritakan kalau mahasiswa nya yang brutal,padahal POLISI ke amanan nya yang brutal.<br>Kalau tidak ada perlawanan mungkin masa tidak akan Anarkisme"
video buruh maha siswa tewas luka gilaran polisi pingsan cepat liput media bayar,1,Tidak ada 1 pun video melihatkan buruh dan maha siswa yg tewas dan terluka...gilaran polisi pingsan aja cepat di liput...media bayaran
alas demo sih erti,0,"Alasan demo kenapa sih , belom ngerti aku"
gilir rakyat maksa koar koar hancur perintah dengar suara rakyat putus hubung karyawan perintah rapat molorsungguh indah indah indah tinggal indonesia,1,Giliran rakyt maksa baru di sebut2 di koar2. Hancurkan jika pemerintah tidak mendengarkan suara rakyat. PHK pemerintah yang saat rapat malah molor.<br>Sungguh indah seindah indahnya tinggal di indonesia 😭
asa jawa pilih jokowi dukung partai pdi demo pilih aduh demo langsung presiden,0,"perasaan jawa tengah paling banyak milih jokowi dan dukung partai PDI P.....knapa skrg jd demo,,itu kan pilihan kalian,,hadehhhhhh....demo langsung ke presiden kalian,,,,"
razia rumah anggota dewan wakil rakyat ketok palu buru undang omnibus rugi karyawan,1,Sweeping aja rumah&quot; anggota dpr sama yang ketok palu juga di buru saja ini  karena undang&quot; omnibus sangat merugikan para karyawan
